confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,ligand_id,gene_id,yaml
0.833,0.713,0.700,0.700,0.000,0.866,0.626,0.931,3.802,0.715,0.764,0.715,0.154,0.700,0.764,161,HCRTR1,HCRTR1_161
0.800,0.743,0.503,0.503,0.000,0.874,0.611,0.952,6.319,0.751,0.814,0.751,0.114,0.503,0.814,163,HCRTR1,HCRTR1_163
0.853,0.779,0.776,0.776,0.000,0.872,0.686,0.877,3.156,0.781,0.765,0.781,0.203,0.776,0.765,164,HCRTR1,HCRTR1_164
0.888,0.763,0.895,0.895,0.000,0.886,0.808,0.713,1.795,0.757,0.844,0.757,0.382,0.895,0.844,165,HCRTR1,HCRTR1_165
0.841,0.758,0.726,0.726,0.000,0.870,0.683,0.996,4.345,0.761,0.804,0.761,0.178,0.726,0.804,167,HCRTR1,HCRTR1_167
0.906,0.793,0.957,0.957,0.000,0.893,0.890,0.671,1.335,0.786,0.894,0.786,0.375,0.957,0.894,175,HCRTR1,HCRTR1_175
0.870,0.751,0.830,0.830,0.000,0.880,0.773,0.844,2.926,0.747,0.803,0.747,0.268,0.830,0.803,176,HCRTR1,HCRTR1_176
0.912,0.765,0.974,0.974,0.000,0.896,0.913,0.588,1.068,0.755,0.889,0.755,0.428,0.974,0.889,178,HCRTR1,HCRTR1_178
0.853,0.775,0.741,0.741,0.000,0.881,0.700,0.780,3.480,0.778,0.872,0.778,0.164,0.741,0.872,184,HCRTR1,HCRTR1_184
0.839,0.715,0.716,0.716,0.000,0.869,0.667,0.985,4.629,0.717,0.827,0.717,0.166,0.716,0.827,190,HCRTR1,HCRTR1_190
0.899,0.770,0.942,0.942,0.000,0.888,0.864,0.671,1.391,0.762,0.856,0.762,0.370,0.942,0.856,191,HCRTR1,HCRTR1_191
0.851,0.757,0.749,0.749,0.000,0.876,0.666,0.859,4.040,0.759,0.869,0.759,0.145,0.749,0.869,192,HCRTR1,HCRTR1_192
0.816,0.757,0.603,0.603,0.000,0.869,0.641,1.000,4.987,0.767,0.807,0.767,0.143,0.603,0.807,2,HCRTR1,HCRTR1_2
0.897,0.744,0.933,0.933,0.000,0.888,0.858,0.692,1.495,0.736,0.891,0.736,0.344,0.933,0.891,20,HCRTR1,HCRTR1_20
0.911,0.774,0.972,0.972,0.000,0.895,0.922,0.637,1.072,0.767,0.880,0.767,0.350,0.972,0.880,202,HCRTR1,HCRTR1_202
0.903,0.736,0.954,0.954,0.000,0.890,0.902,0.697,1.449,0.721,0.917,0.721,0.412,0.954,0.917,225,HCRTR1,HCRTR1_225
0.886,0.724,0.892,0.892,0.000,0.884,0.809,0.719,1.991,0.715,0.884,0.715,0.341,0.892,0.884,233,HCRTR1,HCRTR1_233
0.885,0.783,0.891,0.891,0.000,0.884,0.823,0.733,2.105,0.777,0.823,0.777,0.292,0.891,0.823,238,HCRTR1,HCRTR1_238
0.826,0.732,0.658,0.658,0.000,0.867,0.639,0.977,5.017,0.737,0.855,0.737,0.139,0.658,0.855,252,HCRTR1,HCRTR1_252
0.850,0.774,0.715,0.715,0.000,0.884,0.721,0.840,4.346,0.776,0.909,0.776,0.145,0.715,0.909,253,HCRTR1,HCRTR1_253
0.891,0.758,0.907,0.907,0.000,0.888,0.827,0.722,1.963,0.753,0.916,0.753,0.278,0.907,0.916,261,HCRTR1,HCRTR1_261
0.860,0.761,0.792,0.792,0.000,0.877,0.712,0.805,2.984,0.760,0.773,0.760,0.165,0.792,0.773,263,HCRTR1,HCRTR1_263
0.904,0.777,0.946,0.946,0.000,0.893,0.886,0.611,1.258,0.771,0.875,0.771,0.375,0.946,0.875,275,HCRTR1,HCRTR1_275
0.837,0.714,0.733,0.733,0.000,0.863,0.637,0.896,3.351,0.714,0.771,0.714,0.150,0.733,0.771,279,HCRTR1,HCRTR1_279
0.846,0.728,0.701,0.701,0.000,0.882,0.696,0.846,4.561,0.730,0.874,0.730,0.140,0.701,0.874,285,HCRTR1,HCRTR1_285
0.837,0.797,0.684,0.684,0.000,0.875,0.676,0.919,5.157,0.803,0.873,0.803,0.136,0.684,0.873,287,HCRTR1,HCRTR1_287
0.858,0.771,0.800,0.800,0.000,0.873,0.695,0.851,2.762,0.771,0.777,0.771,0.216,0.800,0.777,303,HCRTR1,HCRTR1_303
0.826,0.718,0.654,0.654,0.000,0.869,0.638,0.942,4.304,0.723,0.842,0.723,0.150,0.654,0.842,305,HCRTR1,HCRTR1_305
0.839,0.726,0.709,0.709,0.000,0.871,0.666,0.938,4.262,0.728,0.754,0.728,0.141,0.709,0.754,313,HCRTR1,HCRTR1_313
0.855,0.749,0.775,0.775,0.000,0.874,0.683,0.879,3.342,0.749,0.800,0.749,0.183,0.775,0.800,315,HCRTR1,HCRTR1_315
0.828,0.724,0.602,0.602,0.000,0.884,0.668,0.956,7.709,0.727,0.928,0.727,0.116,0.602,0.928,320,HCRTR1,HCRTR1_320
0.845,0.742,0.731,0.731,0.000,0.873,0.688,0.921,3.683,0.745,0.807,0.745,0.184,0.731,0.807,327,HCRTR1,HCRTR1_327
0.766,0.697,0.397,0.397,0.000,0.858,0.490,1.294,9.833,0.716,0.846,0.716,0.125,0.397,0.846,348,HCRTR1,HCRTR1_348
0.837,0.752,0.738,0.738,0.000,0.861,0.625,0.899,3.286,0.754,0.807,0.754,0.163,0.738,0.807,360,HCRTR1,HCRTR1_360
0.886,0.782,0.885,0.885,0.000,0.886,0.823,0.767,2.227,0.775,0.848,0.775,0.320,0.885,0.848,376,HCRTR1,HCRTR1_376
0.851,0.782,0.737,0.737,0.000,0.880,0.692,0.816,3.631,0.785,0.867,0.785,0.154,0.737,0.867,380,HCRTR1,HCRTR1_380
0.853,0.747,0.776,0.776,0.000,0.872,0.685,0.889,3.288,0.746,0.784,0.746,0.185,0.776,0.784,381,HCRTR1,HCRTR1_381
0.906,0.757,0.963,0.963,0.000,0.892,0.877,0.651,1.258,0.750,0.909,0.750,0.347,0.963,0.909,385,HCRTR1,HCRTR1_385
0.864,0.753,0.809,0.809,0.000,0.878,0.720,0.821,2.831,0.751,0.838,0.751,0.181,0.809,0.838,391,HCRTR1,HCRTR1_391
0.863,0.776,0.791,0.791,0.000,0.882,0.700,0.778,2.876,0.776,0.824,0.776,0.172,0.791,0.824,40,HCRTR1,HCRTR1_40
0.892,0.790,0.898,0.898,0.000,0.891,0.860,0.716,2.010,0.784,0.829,0.784,0.301,0.898,0.829,400,HCRTR1,HCRTR1_400
0.871,0.745,0.847,0.847,0.000,0.877,0.749,0.809,2.326,0.739,0.797,0.739,0.232,0.847,0.797,403,HCRTR1,HCRTR1_403
0.857,0.772,0.803,0.803,0.000,0.871,0.744,0.836,2.928,0.771,0.823,0.771,0.217,0.803,0.823,407,HCRTR1,HCRTR1_407
0.850,0.722,0.741,0.741,0.000,0.877,0.705,0.941,4.309,0.721,0.813,0.721,0.177,0.741,0.813,409,HCRTR1,HCRTR1_409
0.900,0.794,0.940,0.940,0.000,0.891,0.874,0.693,1.458,0.789,0.868,0.789,0.372,0.940,0.868,413,HCRTR1,HCRTR1_413
0.887,0.772,0.898,0.898,0.000,0.884,0.815,0.749,1.946,0.766,0.847,0.766,0.278,0.898,0.847,424,HCRTR1,HCRTR1_424
0.860,0.793,0.758,0.758,0.000,0.885,0.764,0.780,3.803,0.794,0.953,0.794,0.164,0.758,0.953,433,HCRTR1,HCRTR1_433
0.875,0.749,0.848,0.848,0.000,0.882,0.755,0.771,2.718,0.745,0.879,0.745,0.210,0.848,0.879,435,HCRTR1,HCRTR1_435
0.863,0.775,0.764,0.764,0.000,0.888,0.779,0.812,4.998,0.776,0.925,0.776,0.143,0.764,0.925,443,HCRTR1,HCRTR1_443
0.855,0.762,0.768,0.768,0.000,0.876,0.701,0.858,3.082,0.763,0.830,0.763,0.177,0.768,0.830,449,HCRTR1,HCRTR1_449
0.855,0.731,0.771,0.771,0.000,0.876,0.706,0.832,3.493,0.730,0.891,0.730,0.158,0.771,0.891,453,HCRTR1,HCRTR1_453
0.911,0.731,0.980,0.980,0.000,0.894,0.927,0.642,1.064,0.719,0.896,0.719,0.396,0.980,0.896,457,HCRTR1,HCRTR1_457
0.853,0.687,0.773,0.773,0.000,0.872,0.673,0.849,3.115,0.683,0.811,0.683,0.173,0.773,0.811,470,HCRTR1,HCRTR1_470
0.904,0.733,0.944,0.944,0.000,0.894,0.893,0.679,1.679,0.726,0.957,0.726,0.464,0.944,0.957,48,HCRTR1,HCRTR1_48
0.892,0.744,0.920,0.920,0.000,0.885,0.835,0.725,1.644,0.736,0.794,0.736,0.279,0.920,0.794,481,HCRTR1,HCRTR1_481
0.863,0.749,0.823,0.823,0.000,0.873,0.737,0.839,2.608,0.745,0.813,0.745,0.278,0.823,0.813,491,HCRTR1,HCRTR1_491
0.857,0.767,0.793,0.793,0.000,0.873,0.694,0.843,2.807,0.767,0.787,0.767,0.172,0.793,0.787,494,HCRTR1,HCRTR1_494
0.836,0.748,0.728,0.728,0.000,0.862,0.606,0.892,3.233,0.751,0.780,0.751,0.152,0.728,0.780,52,HCRTR1,HCRTR1_52
0.852,0.755,0.747,0.747,0.000,0.878,0.712,0.900,3.920,0.756,0.807,0.756,0.172,0.747,0.807,57,HCRTR1,HCRTR1_57
0.853,0.725,0.785,0.785,0.000,0.870,0.694,0.884,3.083,0.722,0.779,0.722,0.220,0.785,0.779,74,HCRTR1,HCRTR1_74
0.900,0.793,0.943,0.943,0.000,0.889,0.874,0.701,1.561,0.785,0.876,0.785,0.327,0.943,0.876,79,HCRTR1,HCRTR1_79
0.912,0.760,0.978,0.978,0.000,0.896,0.929,0.630,1.052,0.750,0.895,0.750,0.415,0.978,0.895,82,HCRTR1,HCRTR1_82
0.857,0.721,0.762,0.762,0.000,0.881,0.720,0.890,4.052,0.721,0.874,0.721,0.166,0.762,0.874,89,HCRTR1,HCRTR1_89
0.881,0.776,0.827,0.827,0.000,0.894,0.817,0.746,4.267,0.776,0.969,0.776,0.203,0.827,0.969,99,HCRTR1,HCRTR1_99
0.866,0.910,0.616,0.616,0.000,0.928,0.567,0.494,6.002,0.919,0.941,0.919,0.116,0.616,0.941,10,IDH1,IDH1_10
0.867,0.908,0.689,0.689,0.000,0.911,0.535,0.487,3.551,0.923,0.828,0.923,0.261,0.689,0.828,100,IDH1,IDH1_100
0.836,0.918,0.520,0.520,0.000,0.915,0.494,0.586,6.495,0.934,0.921,0.934,0.114,0.520,0.921,101,IDH1,IDH1_101
0.783,0.876,0.269,0.269,0.000,0.912,0.463,0.797,9.376,0.903,0.906,0.903,0.091,0.269,0.906,103,IDH1,IDH1_103
0.885,0.919,0.795,0.795,0.000,0.908,0.568,0.425,2.357,0.929,0.919,0.929,0.310,0.795,0.919,105,IDH1,IDH1_105
0.813,0.907,0.425,0.425,0.000,0.910,0.457,0.721,7.269,0.930,0.936,0.930,0.128,0.425,0.936,106,IDH1,IDH1_106
0.788,0.884,0.392,0.392,0.000,0.888,0.370,0.817,7.019,0.919,0.801,0.919,0.108,0.392,0.801,108,IDH1,IDH1_108
0.772,0.881,0.292,0.292,0.000,0.892,0.420,1.021,8.999,0.922,0.828,0.922,0.103,0.292,0.828,109,IDH1,IDH1_109
0.858,0.897,0.663,0.663,0.000,0.907,0.529,0.541,4.120,0.914,0.871,0.914,0.153,0.663,0.871,110,IDH1,IDH1_110
0.823,0.902,0.522,0.522,0.000,0.898,0.412,0.707,6.033,0.928,0.837,0.928,0.114,0.522,0.837,111,IDH1,IDH1_111
0.795,0.894,0.411,0.411,0.000,0.891,0.379,0.781,6.674,0.928,0.804,0.928,0.101,0.411,0.804,117,IDH1,IDH1_117
0.776,0.889,0.304,0.304,0.000,0.894,0.441,1.015,9.313,0.928,0.849,0.928,0.102,0.304,0.849,118,IDH1,IDH1_118
0.834,0.894,0.591,0.591,0.000,0.895,0.428,0.636,4.959,0.916,0.855,0.916,0.131,0.591,0.855,119,IDH1,IDH1_119
0.879,0.922,0.748,0.748,0.000,0.912,0.564,0.484,3.214,0.936,0.882,0.936,0.214,0.748,0.882,123,IDH1,IDH1_123
0.813,0.895,0.444,0.444,0.000,0.906,0.430,0.745,6.671,0.918,0.886,0.918,0.109,0.444,0.886,125,IDH1,IDH1_125
0.812,0.886,0.487,0.487,0.000,0.893,0.413,0.732,6.046,0.915,0.828,0.915,0.111,0.487,0.828,127,IDH1,IDH1_127
0.909,0.922,0.866,0.866,0.000,0.920,0.645,0.371,1.611,0.928,0.899,0.928,0.309,0.866,0.899,13,IDH1,IDH1_13
0.831,0.897,0.540,0.540,0.000,0.903,0.451,0.612,5.405,0.919,0.822,0.919,0.126,0.540,0.822,130,IDH1,IDH1_130
0.832,0.892,0.558,0.558,0.000,0.900,0.468,0.606,4.964,0.914,0.789,0.914,0.111,0.558,0.789,131,IDH1,IDH1_131
0.857,0.904,0.642,0.642,0.000,0.911,0.531,0.512,3.977,0.921,0.801,0.921,0.236,0.642,0.801,132,IDH1,IDH1_132
0.779,0.892,0.308,0.308,0.000,0.897,0.471,1.160,10.414,0.929,0.809,0.929,0.106,0.308,0.809,136,IDH1,IDH1_136
0.819,0.898,0.528,0.528,0.000,0.892,0.426,0.683,5.747,0.927,0.837,0.927,0.120,0.528,0.837,137,IDH1,IDH1_137
0.845,0.895,0.552,0.552,0.000,0.918,0.666,0.907,7.934,0.916,0.934,0.916,0.233,0.552,0.934,141,IDH1,IDH1_141
0.817,0.910,0.408,0.408,0.000,0.919,0.559,0.770,9.266,0.928,0.929,0.928,0.148,0.408,0.929,143,IDH1,IDH1_143
0.782,0.889,0.383,0.383,0.000,0.882,0.340,0.796,6.693,0.928,0.860,0.928,0.114,0.383,0.860,144,IDH1,IDH1_144
0.822,0.908,0.462,0.462,0.000,0.911,0.596,0.792,7.508,0.930,0.895,0.930,0.273,0.462,0.895,145,IDH1,IDH1_145
0.770,0.872,0.261,0.261,0.000,0.897,0.449,1.092,10.912,0.912,0.899,0.912,0.103,0.261,0.899,146,IDH1,IDH1_146
0.926,0.925,0.897,0.897,0.000,0.934,0.821,0.414,1.459,0.927,0.919,0.927,0.502,0.897,0.919,15,IDH1,IDH1_15
0.805,0.896,0.351,0.351,0.000,0.919,0.582,0.805,9.722,0.918,0.933,0.918,0.136,0.351,0.933,151,IDH1,IDH1_151
0.852,0.909,0.623,0.623,0.000,0.909,0.504,0.547,4.383,0.923,0.887,0.923,0.132,0.623,0.887,153,IDH1,IDH1_153
0.844,0.916,0.586,0.586,0.000,0.908,0.479,0.572,5.009,0.933,0.901,0.933,0.124,0.586,0.901,17,IDH1,IDH1_17
0.800,0.878,0.445,0.445,0.000,0.889,0.387,0.798,6.453,0.911,0.832,0.911,0.126,0.445,0.832,2,IDH1,IDH1_2
0.858,0.909,0.662,0.662,0.000,0.907,0.502,0.504,3.918,0.923,0.878,0.923,0.170,0.662,0.878,20,IDH1,IDH1_20
0.827,0.896,0.532,0.532,0.000,0.901,0.440,0.651,5.767,0.918,0.888,0.918,0.121,0.532,0.888,21,IDH1,IDH1_21
0.846,0.900,0.629,0.629,0.000,0.900,0.490,0.541,4.192,0.922,0.836,0.922,0.190,0.629,0.836,23,IDH1,IDH1_23
0.834,0.904,0.584,0.584,0.000,0.897,0.442,0.640,4.863,0.925,0.864,0.925,0.122,0.584,0.864,24,IDH1,IDH1_24
0.888,0.911,0.714,0.714,0.000,0.932,0.636,0.404,5.007,0.915,0.964,0.915,0.120,0.714,0.964,25,IDH1,IDH1_25
0.812,0.904,0.401,0.401,0.000,0.915,0.451,0.659,7.510,0.922,0.925,0.922,0.101,0.401,0.925,28,IDH1,IDH1_28
0.809,0.904,0.442,0.442,0.000,0.901,0.390,0.692,6.830,0.929,0.886,0.929,0.105,0.442,0.886,30,IDH1,IDH1_30
0.866,0.916,0.662,0.662,0.000,0.917,0.658,0.658,4.602,0.932,0.802,0.932,0.413,0.662,0.802,31,IDH1,IDH1_31
0.825,0.917,0.460,0.460,0.000,0.917,0.622,0.976,8.926,0.941,0.906,0.941,0.230,0.460,0.906,32,IDH1,IDH1_32
0.868,0.919,0.690,0.690,0.000,0.913,0.535,0.488,3.531,0.933,0.849,0.933,0.152,0.690,0.849,33,IDH1,IDH1_33
0.831,0.893,0.558,0.558,0.000,0.899,0.462,0.687,5.669,0.917,0.863,0.917,0.188,0.558,0.863,36,IDH1,IDH1_36
0.783,0.884,0.368,0.368,0.000,0.887,0.333,0.813,7.150,0.921,0.806,0.921,0.102,0.368,0.806,4,IDH1,IDH1_4
0.788,0.889,0.325,0.325,0.000,0.904,0.486,0.985,9.904,0.923,0.883,0.923,0.101,0.325,0.883,40,IDH1,IDH1_40
0.839,0.909,0.587,0.587,0.000,0.902,0.486,0.580,4.756,0.929,0.871,0.929,0.127,0.587,0.871,42,IDH1,IDH1_42
0.789,0.888,0.337,0.337,0.000,0.902,0.503,1.076,10.895,0.922,0.875,0.922,0.103,0.337,0.875,43,IDH1,IDH1_43
0.846,0.902,0.615,0.615,0.000,0.904,0.487,0.573,4.304,0.921,0.789,0.921,0.117,0.615,0.789,47,IDH1,IDH1_47
0.810,0.898,0.489,0.489,0.000,0.890,0.383,0.735,6.248,0.925,0.856,0.925,0.111,0.489,0.856,48,IDH1,IDH1_48
0.767,0.884,0.247,0.247,0.000,0.898,0.357,0.910,8.844,0.917,0.877,0.917,0.096,0.247,0.877,5,IDH1,IDH1_5
0.819,0.894,0.443,0.443,0.000,0.913,0.535,0.580,6.108,0.913,0.725,0.913,0.109,0.443,0.725,50,IDH1,IDH1_50
0.860,0.902,0.675,0.675,0.000,0.906,0.512,0.494,3.576,0.916,0.878,0.916,0.139,0.675,0.878,52,IDH1,IDH1_52
0.799,0.907,0.383,0.383,0.000,0.902,0.384,0.690,6.885,0.934,0.890,0.934,0.095,0.383,0.890,53,IDH1,IDH1_53
0.767,0.886,0.258,0.258,0.000,0.894,0.414,1.030,9.941,0.925,0.795,0.925,0.109,0.258,0.795,54,IDH1,IDH1_54
0.781,0.892,0.326,0.326,0.000,0.895,0.466,0.865,7.667,0.926,0.808,0.926,0.117,0.326,0.808,55,IDH1,IDH1_55
0.828,0.915,0.458,0.458,0.000,0.921,0.466,0.594,7.664,0.931,0.948,0.931,0.113,0.458,0.948,56,IDH1,IDH1_56
0.805,0.889,0.412,0.412,0.000,0.904,0.427,0.733,7.432,0.917,0.798,0.917,0.123,0.412,0.798,6,IDH1,IDH1_6
0.847,0.907,0.633,0.633,0.000,0.900,0.495,0.558,4.303,0.927,0.876,0.927,0.132,0.633,0.876,60,IDH1,IDH1_60
0.821,0.885,0.511,0.511,0.000,0.899,0.462,0.741,5.980,0.910,0.870,0.910,0.131,0.511,0.870,61,IDH1,IDH1_61
0.878,0.921,0.716,0.716,0.000,0.919,0.680,0.644,4.523,0.935,0.850,0.935,0.289,0.716,0.850,64,IDH1,IDH1_64
0.919,0.930,0.885,0.885,0.000,0.927,0.666,0.358,1.413,0.935,0.858,0.935,0.354,0.885,0.858,66,IDH1,IDH1_66
0.820,0.894,0.526,0.526,0.000,0.894,0.414,0.680,5.716,0.920,0.848,0.920,0.140,0.526,0.848,67,IDH1,IDH1_67
0.782,0.865,0.386,0.386,0.000,0.882,0.352,0.824,6.560,0.902,0.862,0.902,0.112,0.386,0.862,68,IDH1,IDH1_68
0.839,0.900,0.562,0.562,0.000,0.908,0.470,0.600,5.759,0.920,0.927,0.920,0.151,0.562,0.927,7,IDH1,IDH1_7
0.773,0.896,0.258,0.258,0.000,0.901,0.437,0.895,9.282,0.929,0.866,0.929,0.098,0.258,0.866,71,IDH1,IDH1_71
0.823,0.898,0.525,0.525,0.000,0.898,0.464,0.660,5.579,0.924,0.842,0.924,0.132,0.525,0.842,72,IDH1,IDH1_72
0.792,0.896,0.365,0.365,0.000,0.898,0.412,0.793,7.214,0.923,0.891,0.923,0.099,0.365,0.891,75,IDH1,IDH1_75
0.807,0.899,0.463,0.463,0.000,0.893,0.430,0.700,6.146,0.928,0.867,0.928,0.112,0.463,0.867,76,IDH1,IDH1_76
0.791,0.889,0.383,0.383,0.000,0.893,0.435,0.864,6.482,0.921,0.864,0.921,0.113,0.383,0.864,78,IDH1,IDH1_78
0.903,0.917,0.846,0.846,0.000,0.918,0.634,0.396,1.930,0.924,0.883,0.924,0.328,0.846,0.883,79,IDH1,IDH1_79
0.793,0.896,0.359,0.359,0.000,0.902,0.430,0.742,7.316,0.925,0.820,0.925,0.104,0.359,0.820,8,IDH1,IDH1_8
0.872,0.905,0.750,0.750,0.000,0.903,0.529,0.461,2.809,0.918,0.886,0.918,0.205,0.750,0.886,80,IDH1,IDH1_80
0.793,0.896,0.335,0.335,0.000,0.908,0.404,0.688,7.874,0.921,0.891,0.921,0.100,0.335,0.891,82,IDH1,IDH1_82
0.781,0.888,0.317,0.317,0.000,0.897,0.451,0.789,7.597,0.920,0.878,0.920,0.103,0.317,0.878,84,IDH1,IDH1_84
0.911,0.919,0.791,0.791,0.000,0.941,0.717,0.361,3.459,0.922,0.967,0.922,0.124,0.791,0.967,85,IDH1,IDH1_85
0.796,0.915,0.325,0.325,0.000,0.914,0.430,0.667,7.928,0.936,0.924,0.936,0.100,0.325,0.924,86,IDH1,IDH1_86
0.821,0.912,0.449,0.449,0.000,0.914,0.464,0.644,7.596,0.931,0.934,0.931,0.125,0.449,0.934,88,IDH1,IDH1_88
0.803,0.892,0.433,0.433,0.000,0.895,0.365,0.811,7.333,0.922,0.875,0.922,0.114,0.433,0.875,9,IDH1,IDH1_9
0.874,0.913,0.722,0.722,0.000,0.912,0.561,0.498,3.299,0.927,0.838,0.927,0.213,0.722,0.838,90,IDH1,IDH1_90
0.860,0.910,0.670,0.670,0.000,0.907,0.517,0.483,3.532,0.924,0.905,0.924,0.140,0.670,0.905,91,IDH1,IDH1_91
0.817,0.896,0.474,0.474,0.000,0.903,0.420,0.707,6.222,0.921,0.874,0.921,0.121,0.474,0.874,92,IDH1,IDH1_92
0.770,0.884,0.315,0.315,0.000,0.884,0.330,0.909,7.346,0.923,0.856,0.923,0.107,0.315,0.856,94,IDH1,IDH1_94
0.831,0.895,0.597,0.597,0.000,0.889,0.450,0.593,4.128,0.920,0.844,0.920,0.119,0.597,0.844,96,IDH1,IDH1_96
0.782,0.896,0.268,0.268,0.000,0.910,0.543,0.747,8.821,0.919,0.918,0.919,0.098,0.268,0.918,98,IDH1,IDH1_98
0.885,0.944,0.763,0.763,0.000,0.916,0.728,0.562,1.778,0.964,0.845,0.964,0.469,0.763,0.845,103,JAK1,JAK1_103
0.903,0.962,0.798,0.798,0.000,0.930,0.771,0.448,1.477,0.974,0.870,0.974,0.280,0.798,0.870,121,JAK1,JAK1_121
0.897,0.957,0.786,0.786,0.000,0.925,0.738,0.502,1.722,0.973,0.844,0.973,0.235,0.786,0.844,122,JAK1,JAK1_122
0.887,0.952,0.748,0.748,0.000,0.922,0.709,0.523,1.910,0.968,0.854,0.968,0.307,0.748,0.854,124,JAK1,JAK1_124
0.908,0.967,0.832,0.832,0.000,0.927,0.758,0.462,1.303,0.980,0.786,0.980,0.358,0.832,0.786,13,JAK1,JAK1_13
0.947,0.974,0.958,0.958,0.000,0.945,0.895,0.341,0.660,0.976,0.941,0.976,0.695,0.958,0.941,141,JAK1,JAK1_141
0.892,0.959,0.757,0.757,0.000,0.926,0.719,0.536,2.236,0.975,0.871,0.975,0.244,0.757,0.871,179,JAK1,JAK1_179
0.906,0.958,0.825,0.825,0.000,0.926,0.760,0.499,1.464,0.971,0.779,0.971,0.371,0.825,0.779,18,JAK1,JAK1_18
0.902,0.956,0.818,0.818,0.000,0.922,0.743,0.504,1.492,0.971,0.878,0.971,0.375,0.818,0.878,184,JAK1,JAK1_184
0.943,0.970,0.945,0.945,0.000,0.942,0.874,0.343,0.660,0.974,0.933,0.974,0.671,0.945,0.933,188,JAK1,JAK1_188
0.891,0.950,0.781,0.781,0.000,0.919,0.734,0.563,1.767,0.969,0.840,0.969,0.378,0.781,0.840,189,JAK1,JAK1_189
0.894,0.959,0.754,0.754,0.000,0.929,0.773,0.660,3.113,0.974,0.910,0.974,0.438,0.754,0.910,211,JAK1,JAK1_211
0.894,0.960,0.764,0.764,0.000,0.926,0.708,0.479,1.770,0.976,0.868,0.976,0.249,0.764,0.868,212,JAK1,JAK1_212
0.919,0.962,0.870,0.870,0.000,0.931,0.796,0.441,1.140,0.971,0.902,0.971,0.399,0.870,0.902,221,JAK1,JAK1_221
0.911,0.956,0.837,0.837,0.000,0.929,0.797,0.462,1.359,0.968,0.875,0.968,0.466,0.837,0.875,223,JAK1,JAK1_223
0.920,0.963,0.869,0.869,0.000,0.933,0.800,0.430,1.165,0.973,0.839,0.973,0.529,0.869,0.839,224,JAK1,JAK1_224
0.841,0.959,0.463,0.463,0.000,0.935,0.748,0.924,9.711,0.977,0.947,0.977,0.129,0.463,0.947,234,JAK1,JAK1_234
0.948,0.976,0.946,0.946,0.000,0.948,0.907,0.317,0.684,0.977,0.936,0.977,0.398,0.946,0.936,241,JAK1,JAK1_241
0.940,0.970,0.933,0.933,0.000,0.941,0.864,0.352,0.704,0.975,0.920,0.975,0.518,0.933,0.920,242,JAK1,JAK1_242
0.863,0.954,0.603,0.603,0.000,0.928,0.722,0.688,5.428,0.971,0.928,0.971,0.155,0.603,0.928,266,JAK1,JAK1_266
0.934,0.969,0.910,0.910,0.000,0.940,0.852,0.381,0.861,0.976,0.857,0.976,0.438,0.910,0.857,269,JAK1,JAK1_269
0.852,0.960,0.533,0.533,0.000,0.932,0.691,0.708,6.364,0.977,0.934,0.977,0.134,0.533,0.934,289,JAK1,JAK1_289
0.945,0.974,0.932,0.932,0.000,0.948,0.888,0.329,0.824,0.976,0.962,0.976,0.468,0.932,0.962,323,JAK1,JAK1_323
0.928,0.965,0.903,0.903,0.000,0.935,0.826,0.422,0.926,0.972,0.805,0.972,0.671,0.903,0.805,350,JAK1,JAK1_350
0.938,0.972,0.921,0.921,0.000,0.942,0.865,0.346,0.759,0.976,0.881,0.976,0.492,0.921,0.881,353,JAK1,JAK1_353
0.885,0.952,0.755,0.755,0.000,0.918,0.700,0.479,1.547,0.974,0.845,0.974,0.489,0.755,0.845,358,JAK1,JAK1_358
0.847,0.961,0.496,0.496,0.000,0.935,0.739,0.960,8.986,0.979,0.941,0.979,0.132,0.496,0.941,362,JAK1,JAK1_362
0.919,0.969,0.868,0.868,0.000,0.932,0.795,0.417,1.155,0.977,0.837,0.977,0.434,0.868,0.837,365,JAK1,JAK1_365
0.840,0.935,0.594,0.594,0.000,0.902,0.604,0.740,3.138,0.975,0.830,0.975,0.203,0.594,0.830,372,JAK1,JAK1_372
0.952,0.977,0.972,0.972,0.000,0.947,0.914,0.310,0.478,0.978,0.887,0.978,0.562,0.972,0.887,379,JAK1,JAK1_379
0.907,0.964,0.821,0.821,0.000,0.929,0.777,0.510,1.847,0.976,0.850,0.976,0.314,0.821,0.850,383,JAK1,JAK1_383
0.933,0.966,0.911,0.911,0.000,0.939,0.857,0.374,0.842,0.970,0.890,0.970,0.387,0.911,0.890,388,JAK1,JAK1_388
0.932,0.971,0.899,0.899,0.000,0.940,0.846,0.365,0.945,0.976,0.875,0.976,0.402,0.899,0.875,407,JAK1,JAK1_407
0.898,0.959,0.776,0.776,0.000,0.929,0.786,0.694,3.679,0.972,0.940,0.972,0.342,0.776,0.940,41,JAK1,JAK1_41
0.932,0.970,0.911,0.911,0.000,0.937,0.830,0.394,0.937,0.976,0.846,0.976,0.452,0.911,0.846,414,JAK1,JAK1_414
